customer_id,name,email,city,region,segment,join_date
CUST00963,Customer_963,customer963@email.com,Chennai,Central,Regular,2022-11-14
CUST00964,Customer_964,customer964@email.com,Kolkata,Northeast,Budget,2022-01-31
CUST00965,Customer_965,customer965@email.com,Mumbai,East,Budget,2022-11-09
CUST00966,Customer_966,customer966@email.com,Hyderabad,South,Regular,2022-02-20
CUST00967,Customer_967,customer967@email.com,Pune,Central,Regular,2022-04-17
CUST00968,Customer_968,customer968@email.com,Delhi,Northeast,Budget,2022-11-17
CUST00969,Customer_969,customer969@email.com,Surat,Northeast,Regular,2022-04-19
CUST00970,Customer_970,customer970@email.com,Chennai,East,Premium,2022-05-16
CUST00971,Customer_971,customer971@email.com,Surat,East,Premium,2022-12-05
CUST00972,Customer_972,customer972@email.com,Mumbai,West,Regular,2022-02-11
CUST00973,Customer_973,customer973@email.com,Pune,Northeast,Budget,2022-03-22
CUST00974,Customer_974,customer974@email.com,Pune,East,Regular,2022-05-03
CUST00975,Customer_975,customer975@email.com,Hyderabad,North,Premium,2022-03-30
CUST00976,Customer_976,customer976@email.com,Ahmedabad,Central,Premium,2022-10-10
CUST00977,Customer_977,customer977@email.com,Hyderabad,North,Budget,2022-02-08
CUST00978,Customer_978,customer978@email.com,Ahmedabad,Central,Budget,2022-03-22
CUST00979,Customer_979,customer979@email.com,Ahmedabad,Northeast,Regular,2022-01-02
CUST00980,Customer_980,customer980@email.com,Chennai,West,Regular,2022-07-29
CUST00981,Customer_981,customer981@email.com,Hyderabad,East,Premium,2022-08-19
CUST00982,Customer_982,customer982@email.com,Delhi,East,Budget,2022-12-19
CUST00983,Customer_983,customer983@email.com,Bengaluru,East,Budget,2022-11-01
CUST00984,Customer_984,customer984@email.com,Bengaluru,Northeast,Regular,2022-08-29
CUST00985,Customer_985,customer985@email.com,Hyderabad,Central,Budget,2022-05-30
CUST00986,Customer_986,customer986@email.com,Hyderabad,East,Regular,2022-01-17
CUST00987,Customer_987,customer987@email.com,Surat,North,Premium,2022-04-29
CUST00988,Customer_988,customer988@email.com,Chennai,East,Regular,2022-05-28
CUST00989,Customer_989,customer989@email.com,Hyderabad,Northeast,Premium,2022-12-28
CUST00990,Customer_990,customer990@email.com,Surat,West,Regular,2022-05-25
CUST00991,Customer_991,customer991@email.com,Ahmedabad,North,Regular,2022-12-26
CUST00992,Customer_992,customer992@email.com,Pune,East,Regular,2022-08-21
CUST00993,Customer_993,customer993@email.com,Pune,East,Regular,2022-02-06
CUST00994,Customer_994,customer994@email.com,Ahmedabad,South,Regular,2022-12-18
CUST00995,Customer_995,customer995@email.com,Kolkata,Central,Premium,2022-04-30
CUST00996,Customer_996,customer996@email.com,Surat,North,Regular,2022-05-16
CUST00997,Customer_997,customer997@email.com,Surat,South,Regular,2022-11-17
CUST00998,Customer_998,customer998@email.com,Ahmedabad,West,Regular,2022-10-29
CUST00999,Customer_999,customer999@email.com,Delhi,Central,Budget,2022-12-05
CUST01000,Customer_1000,customer1000@email.com,Jaipur,North,Budget,2022-04-12
CUST01001,Customer_1001,customer1001@email.com,Mumbai,East,Budget,2022-08-06
CUST01002,Customer_1002,customer1002@email.com,Ahmedabad,North,Regular,2022-02-28
CUST01003,Customer_1003,customer1003@email.com,Hyderabad,East,Premium,2022-10-06
CUST01004,Customer_1004,customer1004@email.com,Hyderabad,Central,Regular,2022-04-26
CUST01005,Customer_1005,customer1005@email.com,Chennai,East,Regular,2022-11-28
CUST01006,Customer_1006,customer1006@email.com,Ahmedabad,West,Regular,2022-03-18
CUST01007,Customer_1007,customer1007@email.com,Chennai,Northeast,Premium,2022-05-17
CUST01008,Customer_1008,customer1008@email.com,Ahmedabad,East,Budget,2022-03-14
CUST01009,Customer_1009,customer1009@email.com,Surat,West,Premium,2022-02-06
CUST01010,Customer_1010,customer1010@email.com,Mumbai,Northeast,Budget,2022-01-31
CUST01011,Customer_1011,customer1011@email.com,Surat,Central,Budget,2022-03-26
CUST01012,Customer_1012,customer1012@email.com,Jaipur,Central,Regular,2022-06-07
CUST01013,Customer_1013,customer1013@email.com,Pune,North,Budget,2022-11-01
CUST01014,Customer_1014,customer1014@email.com,Bengaluru,West,Regular,2022-10-19
CUST01015,Customer_1015,customer1015@email.com,Ahmedabad,West,Budget,2022-05-28
CUST01016,Customer_1016,customer1016@email.com,Jaipur,South,Regular,2022-08-13
CUST01017,Customer_1017,customer1017@email.com,Pune,South,Budget,2022-03-05
CUST01018,Customer_1018,customer1018@email.com,Kolkata,Northeast,Regular,2022-08-28
CUST01019,Customer_1019,customer1019@email.com,Mumbai,Northeast,Budget,2022-12-19
CUST01020,Customer_1020,customer1020@email.com,Chennai,South,Regular,2022-06-05
CUST01021,Customer_1021,customer1021@email.com,Chennai,Northeast,Regular,2022-12-25
CUST01022,Customer_1022,customer1022@email.com,Surat,East,Budget,2022-07-26
CUST01023,Customer_1023,customer1023@email.com,Hyderabad,South,Budget,2022-05-20
CUST01024,Customer_1024,customer1024@email.com,Pune,West,Regular,2022-09-14
CUST01025,Customer_1025,customer1025@email.com,Kolkata,East,Premium,2022-10-04
CUST01026,Customer_1026,customer1026@email.com,Jaipur,Northeast,Regular,2022-09-10
CUST01027,Customer_1027,customer1027@email.com,Mumbai,Central,Budget,2022-08-13
CUST01028,Customer_1028,customer1028@email.com,Pune,North,Budget,2022-02-11
CUST01029,Customer_1029,customer1029@email.com,Kolkata,South,Budget,2022-11-03
CUST01030,Customer_1030,customer1030@email.com,Bengaluru,Central,Premium,2022-01-21
CUST01031,Customer_1031,customer1031@email.com,Ahmedabad,Northeast,Regular,2022-08-10
CUST01032,Customer_1032,customer1032@email.com,Chennai,West,Regular,2022-06-15
CUST01033,Customer_1033,customer1033@email.com,Jaipur,North,Budget,2022-11-06
CUST01034,Customer_1034,customer1034@email.com,Chennai,Central,Premium,2022-05-09
CUST01035,Customer_1035,customer1035@email.com,Jaipur,North,Budget,2022-01-14
CUST01036,Customer_1036,customer1036@email.com,Surat,South,Regular,2022-02-16
CUST01037,Customer_1037,customer1037@email.com,Hyderabad,Northeast,Premium,2022-04-28
CUST01038,Customer_1038,customer1038@email.com,Jaipur,West,Regular,2022-12-12
CUST01039,Customer_1039,customer1039@email.com,Chennai,Northeast,Regular,2022-10-22
CUST01040,Customer_1040,customer1040@email.com,Surat,North,Regular,2022-10-28
CUST01041,Customer_1041,customer1041@email.com,Jaipur,Central,Premium,2022-01-11
CUST01042,Customer_1042,customer1042@email.com,Bengaluru,South,Premium,2022-12-11
CUST01043,Customer_1043,customer1043@email.com,Hyderabad,South,Budget,2022-05-18
CUST01044,Customer_1044,customer1044@email.com,Jaipur,Northeast,Premium,2022-10-23
CUST01045,Customer_1045,customer1045@email.com,Surat,Central,Regular,2022-01-21
CUST01046,Customer_1046,customer1046@email.com,Pune,Central,Regular,2022-03-31
CUST01047,Customer_1047,customer1047@email.com,Delhi,North,Regular,2022-08-29
CUST01048,Customer_1048,customer1048@email.com,Kolkata,Northeast,Budget,2022-09-23
CUST01049,Customer_1049,customer1049@email.com,Delhi,Northeast,Regular,2022-11-30
CUST01050,Customer_1050,customer1050@email.com,Delhi,East,Budget,2022-08-15
CUST01051,Customer_1051,customer1051@email.com,Mumbai,Northeast,Regular,2022-05-23
CUST01052,Customer_1052,customer1052@email.com,Bengaluru,South,Premium,2022-04-03
CUST01053,Customer_1053,customer1053@email.com,Pune,North,Premium,2022-10-27
CUST01054,Customer_1054,customer1054@email.com,Ahmedabad,Central,Regular,2022-08-12
CUST01055,Customer_1055,customer1055@email.com,Jaipur,Northeast,Regular,2022-11-22
CUST01056,Customer_1056,customer1056@email.com,Kolkata,North,Budget,2022-09-09
CUST01057,Customer_1057,customer1057@email.com,Hyderabad,Northeast,Regular,2022-02-16
CUST01058,Customer_1058,customer1058@email.com,Pune,Central,Regular,2022-08-29
CUST01059,Customer_1059,customer1059@email.com,Chennai,West,Premium,2022-06-28
CUST01060,Customer_1060,customer1060@email.com,Ahmedabad,Central,Regular,2022-07-29
CUST01061,Customer_1061,customer1061@email.com,Mumbai,Central,Regular,2022-06-20
CUST01062,Customer_1062,customer1062@email.com,Mumbai,Central,Regular,2022-06-14
CUST01063,Customer_1063,customer1063@email.com,Pune,Northeast,Regular,2022-12-10
CUST01064,Customer_1064,customer1064@email.com,Surat,East,Premium,2022-02-23
CUST01065,Customer_1065,customer1065@email.com,Delhi,Central,Regular,2022-03-24
CUST01066,Customer_1066,customer1066@email.com,Chennai,South,Budget,2022-06-18
CUST01067,Customer_1067,customer1067@email.com,Mumbai,South,Regular,2022-07-30
CUST01068,Customer_1068,customer1068@email.com,Kolkata,North,Regular,2022-12-22
CUST01069,Customer_1069,customer1069@email.com,Mumbai,East,Budget,2022-09-11
CUST01070,Customer_1070,customer1070@email.com,Hyderabad,North,Regular,2022-05-28
CUST01071,Customer_1071,customer1071@email.com,Jaipur,South,Regular,2022-12-06
CUST01072,Customer_1072,customer1072@email.com,Mumbai,South,Premium,2022-07-25
CUST01073,Customer_1073,customer1073@email.com,Hyderabad,West,Regular,2022-10-09
CUST01074,Customer_1074,customer1074@email.com,Pune,Central,Premium,2022-01-19
CUST01075,Customer_1075,customer1075@email.com,Pune,South,Budget,2022-08-21
CUST01076,Customer_1076,customer1076@email.com,Ahmedabad,Northeast,Budget,2022-02-15
CUST01077,Customer_1077,customer1077@email.com,Mumbai,Northeast,Budget,2022-06-11
CUST01078,Customer_1078,customer1078@email.com,Kolkata,North,Budget,2022-05-10
CUST01079,Customer_1079,customer1079@email.com,Mumbai,North,Regular,2022-06-15
CUST01080,Customer_1080,customer1080@email.com,Kolkata,Central,Regular,2022-03-01
CUST01081,Customer_1081,customer1081@email.com,Bengaluru,Central,Budget,2022-07-26
CUST01082,Customer_1082,customer1082@email.com,Ahmedabad,West,Budget,2022-09-21
CUST01083,Customer_1083,customer1083@email.com,Bengaluru,East,Regular,2022-01-01
CUST01084,Customer_1084,customer1084@email.com,Mumbai,North,Budget,2022-12-03
CUST01085,Customer_1085,customer1085@email.com,Ahmedabad,Central,Regular,2022-10-05
CUST01086,Customer_1086,customer1086@email.com,Bengaluru,North,Regular,2022-08-25
CUST01087,Customer_1087,customer1087@email.com,Delhi,Central,Regular,2022-07-31
CUST01088,Customer_1088,customer1088@email.com,Mumbai,South,Regular,2022-01-28
CUST01089,Customer_1089,customer1089@email.com,Bengaluru,North,Premium,2022-04-07
CUST01090,Customer_1090,customer1090@email.com,Delhi,South,Regular,2022-09-23
CUST01091,Customer_1091,customer1091@email.com,Delhi,North,Regular,2022-07-05
CUST01092,Customer_1092,customer1092@email.com,Pune,East,Regular,2022-11-15
CUST01093,Customer_1093,customer1093@email.com,Mumbai,West,Regular,2022-09-13
CUST01094,Customer_1094,customer1094@email.com,Delhi,Northeast,Budget,2022-11-17
CUST01095,Customer_1095,customer1095@email.com,Pune,Northeast,Regular,2022-08-15
CUST01096,Customer_1096,customer1096@email.com,Bengaluru,Northeast,Regular,2022-01-27
CUST01097,Customer_1097,customer1097@email.com,Hyderabad,South,Premium,2022-04-15
CUST01098,Customer_1098,customer1098@email.com,Mumbai,Central,Premium,2022-05-17
CUST01099,Customer_1099,customer1099@email.com,Ahmedabad,Northeast,Budget,2022-10-09
CUST01100,Customer_1100,customer1100@email.com,Kolkata,East,Regular,2022-03-09
CUST01101,Customer_1101,customer1101@email.com,Kolkata,Northeast,Budget,2022-05-28
CUST01102,Customer_1102,customer1102@email.com,Bengaluru,North,Premium,2022-08-13
CUST01103,Customer_1103,customer1103@email.com,Surat,South,Regular,2022-12-24
CUST01104,Customer_1104,customer1104@email.com,Surat,North,Regular,2022-09-06
CUST01105,Customer_1105,customer1105@email.com,Bengaluru,North,Regular,2022-03-04
CUST01106,Customer_1106,customer1106@email.com,Delhi,North,Premium,2022-01-15
CUST01107,Customer_1107,customer1107@email.com,Mumbai,West,Premium,2022-11-19
CUST01108,Customer_1108,customer1108@email.com,Kolkata,West,Regular,2022-11-08
CUST01109,Customer_1109,customer1109@email.com,Kolkata,Central,Premium,2022-05-03
CUST01110,Customer_1110,customer1110@email.com,Delhi,South,Budget,2022-12-30
CUST01111,Customer_1111,customer1111@email.com,Kolkata,East,Regular,2022-03-23
CUST01112,Customer_1112,customer1112@email.com,Ahmedabad,East,Premium,2022-06-09
CUST01113,Customer_1113,customer1113@email.com,Mumbai,East,Premium,2022-10-10
CUST01114,Customer_1114,customer1114@email.com,Jaipur,North,Regular,2022-01-08
CUST01115,Customer_1115,customer1115@email.com,Kolkata,West,Premium,2022-10-10
CUST01116,Customer_1116,customer1116@email.com,Bengaluru,South,Budget,2022-07-28
CUST01117,Customer_1117,customer1117@email.com,Ahmedabad,North,Budget,2022-02-17
CUST01118,Customer_1118,customer1118@email.com,Kolkata,West,Regular,2022-04-26
CUST01119,Customer_1119,customer1119@email.com,Ahmedabad,West,Regular,2022-02-28
CUST01120,Customer_1120,customer1120@email.com,Pune,Northeast,Premium,2022-08-25
CUST01121,Customer_1121,customer1121@email.com,Jaipur,Northeast,Regular,2022-03-02
CUST01122,Customer_1122,customer1122@email.com,Chennai,South,Regular,2022-11-28
CUST01123,Customer_1123,customer1123@email.com,Bengaluru,South,Regular,2022-03-20
CUST01124,Customer_1124,customer1124@email.com,Bengaluru,South,Regular,2022-09-13
CUST01125,Customer_1125,customer1125@email.com,Mumbai,North,Regular,2022-05-30
CUST01126,Customer_1126,customer1126@email.com,Ahmedabad,Central,Regular,2022-09-18
CUST01127,Customer_1127,customer1127@email.com,Delhi,South,Premium,2022-12-28
CUST01128,Customer_1128,customer1128@email.com,Bengaluru,Northeast,Regular,2022-05-20
CUST01129,Customer_1129,customer1129@email.com,Ahmedabad,Central,Regular,2022-08-01
CUST01130,Customer_1130,customer1130@email.com,Ahmedabad,North,Budget,2022-09-05
CUST01131,Customer_1131,customer1131@email.com,Hyderabad,Central,Premium,2022-08-30
CUST01132,Customer_1132,customer1132@email.com,Hyderabad,East,Budget,2022-05-05
CUST01133,Customer_1133,customer1133@email.com,Chennai,Central,Regular,2022-08-22
CUST01134,Customer_1134,customer1134@email.com,Pune,South,Premium,2022-10-10
CUST01135,Customer_1135,customer1135@email.com,Chennai,North,Regular,2022-03-16
CUST01136,Customer_1136,customer1136@email.com,Kolkata,South,Regular,2022-07-16
CUST01137,Customer_1137,customer1137@email.com,Delhi,Northeast,Budget,2022-04-08
CUST01138,Customer_1138,customer1138@email.com,Kolkata,East,Premium,2022-11-03
CUST01139,Customer_1139,customer1139@email.com,Surat,Northeast,Regular,2022-09-18
CUST01140,Customer_1140,customer1140@email.com,Kolkata,South,Regular,2022-03-11
CUST01141,Customer_1141,customer1141@email.com,Mumbai,South,Budget,2022-02-05
CUST01142,Customer_1142,customer1142@email.com,Kolkata,South,Regular,2022-05-22
CUST01143,Customer_1143,customer1143@email.com,Chennai,West,Budget,2022-08-01
CUST01144,Customer_1144,customer1144@email.com,Bengaluru,East,Budget,2022-06-24
CUST01145,Customer_1145,customer1145@email.com,Bengaluru,South,Regular,2022-09-17
CUST01146,Customer_1146,customer1146@email.com,Hyderabad,South,Budget,2022-05-17
CUST01147,Customer_1147,customer1147@email.com,Delhi,Northeast,Budget,2022-01-02
CUST01148,Customer_1148,customer1148@email.com,Delhi,Northeast,Regular,2022-05-25
CUST01149,Customer_1149,customer1149@email.com,Mumbai,South,Regular,2022-06-02
CUST01150,Customer_1150,customer1150@email.com,Chennai,North,Regular,2022-10-28
CUST01151,Customer_1151,customer1151@email.com,Hyderabad,West,Regular,2022-10-24
CUST01152,Customer_1152,customer1152@email.com,Surat,Northeast,Premium,2022-12-04
CUST01153,Customer_1153,customer1153@email.com,Delhi,North,Regular,2022-09-08
CUST01154,Customer_1154,customer1154@email.com,Bengaluru,West,Regular,2022-03-18
CUST01155,Customer_1155,customer1155@email.com,Kolkata,South,Regular,2022-08-17
CUST01156,Customer_1156,customer1156@email.com,Kolkata,East,Premium,2022-10-03
CUST01157,Customer_1157,customer1157@email.com,Hyderabad,Central,Budget,2022-09-05
CUST01158,Customer_1158,customer1158@email.com,Chennai,Central,Budget,2022-06-26
CUST01159,Customer_1159,customer1159@email.com,Chennai,South,Premium,2022-06-20
CUST01160,Customer_1160,customer1160@email.com,Pune,Northeast,Regular,2022-10-10
CUST01161,Customer_1161,customer1161@email.com,Jaipur,North,Regular,2022-10-06
CUST01162,Customer_1162,customer1162@email.com,Delhi,East,Budget,2022-07-13
CUST01163,Customer_1163,customer1163@email.com,Chennai,West,Premium,2022-08-22
CUST01164,Customer_1164,customer1164@email.com,Bengaluru,South,Regular,2022-06-14
CUST01165,Customer_1165,customer1165@email.com,Hyderabad,East,Budget,2022-04-07
CUST01166,Customer_1166,customer1166@email.com,Surat,East,Budget,2022-12-24
CUST01167,Customer_1167,customer1167@email.com,Pune,Northeast,Budget,2022-05-03
CUST01168,Customer_1168,customer1168@email.com,Ahmedabad,West,Budget,2022-10-20
CUST01169,Customer_1169,customer1169@email.com,Mumbai,East,Premium,2022-07-16
CUST01170,Customer_1170,customer1170@email.com,Surat,Northeast,Regular,2022-04-30
CUST01171,Customer_1171,customer1171@email.com,Ahmedabad,North,Regular,2022-07-30
CUST01172,Customer_1172,customer1172@email.com,Kolkata,Northeast,Premium,2022-01-23
CUST01173,Customer_1173,customer1173@email.com,Mumbai,North,Budget,2022-06-12
CUST01174,Customer_1174,customer1174@email.com,Delhi,North,Premium,2022-08-31
CUST01175,Customer_1175,customer1175@email.com,Bengaluru,East,Regular,2022-12-28
CUST01176,Customer_1176,customer1176@email.com,Mumbai,Northeast,Budget,2022-07-15
CUST01177,Customer_1177,customer1177@email.com,Jaipur,North,Premium,2022-07-17
CUST01178,Customer_1178,customer1178@email.com,Ahmedabad,West,Budget,2022-12-06
CUST01179,Customer_1179,customer1179@email.com,Delhi,East,Budget,2022-11-30
CUST01180,Customer_1180,customer1180@email.com,Jaipur,Northeast,Regular,2022-03-19
CUST01181,Customer_1181,customer1181@email.com,Kolkata,Northeast,Premium,2022-09-11
CUST01182,Customer_1182,customer1182@email.com,Jaipur,Central,Regular,2022-01-19
CUST01183,Customer_1183,customer1183@email.com,Pune,Northeast,Regular,2022-03-06
CUST01184,Customer_1184,customer1184@email.com,Pune,East,Regular,2022-09-15
CUST01185,Customer_1185,customer1185@email.com,Hyderabad,West,Regular,2022-10-30
CUST01186,Customer_1186,customer1186@email.com,Surat,Northeast,Budget,2022-06-19
CUST01187,Customer_1187,customer1187@email.com,Surat,Central,Premium,2022-02-21
CUST01188,Customer_1188,customer1188@email.com,Delhi,East,Budget,2022-08-14
CUST01189,Customer_1189,customer1189@email.com,Kolkata,North,Premium,2022-02-21
CUST01190,Customer_1190,customer1190@email.com,Chennai,South,Regular,2022-09-27
CUST01191,Customer_1191,customer1191@email.com,Pune,South,Budget,2022-08-22
CUST01192,Customer_1192,customer1192@email.com,Delhi,North,Regular,2022-01-08
CUST01193,Customer_1193,customer1193@email.com,Chennai,Northeast,Premium,2022-03-15
CUST01194,Customer_1194,customer1194@email.com,Surat,South,Regular,2022-07-29
CUST01195,Customer_1195,customer1195@email.com,Hyderabad,South,Budget,2022-12-02
CUST01196,Customer_1196,customer1196@email.com,Jaipur,North,Regular,2022-03-21
CUST01197,Customer_1197,customer1197@email.com,Pune,Northeast,Regular,2022-02-08
CUST01198,Customer_1198,customer1198@email.com,Delhi,Northeast,Regular,2022-08-29
CUST01199,Customer_1199,customer1199@email.com,Mumbai,North,Budget,2022-05-16
CUST01200,Customer_1200,customer1200@email.com,Chennai,Northeast,Budget,2022-06-23
CUST01201,Customer_1201,customer1201@email.com,Jaipur,Northeast,Regular,2022-11-16
CUST01202,Customer_1202,customer1202@email.com,Pune,East,Budget,2022-12-21
CUST01203,Customer_1203,customer1203@email.com,Surat,East,Regular,2022-07-23
CUST01204,Customer_1204,customer1204@email.com,Kolkata,North,Regular,2022-11-29
CUST01205,Customer_1205,customer1205@email.com,Chennai,West,Premium,2022-02-11
CUST01206,Customer_1206,customer1206@email.com,Surat,South,Regular,2022-06-18
CUST01207,Customer_1207,customer1207@email.com,Pune,East,Regular,2022-12-12
CUST01208,Customer_1208,customer1208@email.com,Chennai,South,Premium,2022-10-01
CUST01209,Customer_1209,customer1209@email.com,Jaipur,Central,Regular,2022-07-14
CUST01210,Customer_1210,customer1210@email.com,Pune,North,Budget,2022-06-12
CUST01211,Customer_1211,customer1211@email.com,Ahmedabad,West,Regular,2022-11-17
CUST01212,Customer_1212,customer1212@email.com,Delhi,Central,Regular,2022-09-07
CUST01213,Customer_1213,customer1213@email.com,Jaipur,Central,Budget,2022-10-05
CUST01214,Customer_1214,customer1214@email.com,Chennai,Northeast,Premium,2022-01-19
CUST01215,Customer_1215,customer1215@email.com,Kolkata,Central,Regular,2022-11-13
CUST01216,Customer_1216,customer1216@email.com,Surat,North,Budget,2022-02-05
CUST01217,Customer_1217,customer1217@email.com,Mumbai,East,Regular,2022-05-01
CUST01218,Customer_1218,customer1218@email.com,Surat,North,Regular,2022-11-20
CUST01219,Customer_1219,customer1219@email.com,Chennai,East,Premium,2022-12-17
CUST01220,Customer_1220,customer1220@email.com,Surat,Central,Budget,2022-05-28
CUST01221,Customer_1221,customer1221@email.com,Delhi,Central,Regular,2022-04-27
CUST01222,Customer_1222,customer1222@email.com,Pune,West,Budget,2022-02-16
CUST01223,Customer_1223,customer1223@email.com,Mumbai,East,Regular,2022-08-11
CUST01224,Customer_1224,customer1224@email.com,Bengaluru,Central,Regular,2022-02-20
CUST01225,Customer_1225,customer1225@email.com,Chennai,Northeast,Budget,2022-11-21
CUST01226,Customer_1226,customer1226@email.com,Hyderabad,South,Regular,2022-12-27
CUST01227,Customer_1227,customer1227@email.com,Bengaluru,West,Regular,2022-02-21
CUST01228,Customer_1228,customer1228@email.com,Surat,North,Regular,2022-08-16
CUST01229,Customer_1229,customer1229@email.com,Chennai,West,Budget,2022-03-27
CUST01230,Customer_1230,customer1230@email.com,Ahmedabad,South,Regular,2022-12-22
CUST01231,Customer_1231,customer1231@email.com,Hyderabad,East,Regular,2022-06-03
CUST01232,Customer_1232,customer1232@email.com,Mumbai,North,Premium,2022-01-15
CUST01233,Customer_1233,customer1233@email.com,Kolkata,North,Budget,2022-01-24
CUST01234,Customer_1234,customer1234@email.com,Ahmedabad,East,Premium,2022-06-16
CUST01235,Customer_1235,customer1235@email.com,Bengaluru,West,Regular,2022-01-29
CUST01236,Customer_1236,customer1236@email.com,Pune,Central,Regular,2022-05-31
CUST01237,Customer_1237,customer1237@email.com,Delhi,West,Regular,2022-07-03
CUST01238,Customer_1238,customer1238@email.com,Kolkata,South,Regular,2022-07-11
CUST01239,Customer_1239,customer1239@email.com,Ahmedabad,Northeast,Premium,2022-08-09
CUST01240,Customer_1240,customer1240@email.com,Pune,Central,Regular,2022-03-16
CUST01241,Customer_1241,customer1241@email.com,Pune,West,Budget,2022-05-06
CUST01242,Customer_1242,customer1242@email.com,Chennai,Northeast,Budget,2022-09-29
CUST01243,Customer_1243,customer1243@email.com,Ahmedabad,Northeast,Premium,2022-07-30
CUST01244,Customer_1244,customer1244@email.com,Mumbai,East,Budget,2022-10-17
CUST01245,Customer_1245,customer1245@email.com,Surat,South,Regular,2022-12-16
CUST01246,Customer_1246,customer1246@email.com,Hyderabad,South,Budget,2022-04-03
CUST01247,Customer_1247,customer1247@email.com,Hyderabad,South,Regular,2022-03-29
CUST01248,Customer_1248,customer1248@email.com,Bengaluru,Central,Regular,2022-03-31
CUST01249,Customer_1249,customer1249@email.com,Bengaluru,North,Budget,2022-02-10
CUST01250,Customer_1250,customer1250@email.com,Hyderabad,Central,Budget,2022-11-09
CUST01251,Customer_1251,customer1251@email.com,Mumbai,West,Regular,2022-07-15
CUST01252,Customer_1252,customer1252@email.com,Delhi,Northeast,Regular,2022-11-14
CUST01253,Customer_1253,customer1253@email.com,Jaipur,Northeast,Regular,2022-12-16
CUST01254,Customer_1254,customer1254@email.com,Surat,North,Regular,2022-05-04
CUST01255,Customer_1255,customer1255@email.com,Delhi,West,Regular,2022-09-12
CUST01256,Customer_1256,customer1256@email.com,Chennai,North,Regular,2022-10-26
CUST01257,Customer_1257,customer1257@email.com,Jaipur,Northeast,Budget,2022-03-15
CUST01258,Customer_1258,customer1258@email.com,Jaipur,Central,Premium,2022-04-29
CUST01259,Customer_1259,customer1259@email.com,Ahmedabad,South,Regular,2022-08-25
CUST01260,Customer_1260,customer1260@email.com,Mumbai,Northeast,Premium,2022-11-23
CUST01261,Customer_1261,customer1261@email.com,Mumbai,East,Regular,2022-05-11
CUST01262,Customer_1262,customer1262@email.com,Jaipur,South,Premium,2022-08-24
CUST01263,Customer_1263,customer1263@email.com,Ahmedabad,Northeast,Regular,2022-05-11
CUST01264,Customer_1264,customer1264@email.com,Surat,Central,Budget,2022-12-08
CUST01265,Customer_1265,customer1265@email.com,Jaipur,North,Budget,2022-01-05
CUST01266,Customer_1266,customer1266@email.com,Kolkata,South,Regular,2022-08-27
CUST01267,Customer_1267,customer1267@email.com,Bengaluru,Central,Regular,2022-05-28
CUST01268,Customer_1268,customer1268@email.com,Bengaluru,West,Regular,2022-12-13
CUST01269,Customer_1269,customer1269@email.com,Delhi,East,Budget,2022-10-07
CUST01270,Customer_1270,customer1270@email.com,Chennai,South,Budget,2022-03-22
CUST01271,Customer_1271,customer1271@email.com,Bengaluru,North,Regular,2022-02-07
CUST01272,Customer_1272,customer1272@email.com,Pune,West,Regular,2022-08-15
CUST01273,Customer_1273,customer1273@email.com,Delhi,Central,Budget,2022-06-26
CUST01274,Customer_1274,customer1274@email.com,Bengaluru,East,Premium,2022-10-28
CUST01275,Customer_1275,customer1275@email.com,Chennai,North,Regular,2022-06-03
CUST01276,Customer_1276,customer1276@email.com,Mumbai,Central,Budget,2022-11-24
CUST01277,Customer_1277,customer1277@email.com,Mumbai,Central,Budget,2022-08-06
CUST01278,Customer_1278,customer1278@email.com,Surat,South,Regular,2022-12-20
CUST01279,Customer_1279,customer1279@email.com,Jaipur,South,Regular,2022-05-09
CUST01280,Customer_1280,customer1280@email.com,Kolkata,North,Regular,2022-08-22
CUST01281,Customer_1281,customer1281@email.com,Mumbai,Northeast,Regular,2022-06-04
CUST01282,Customer_1282,customer1282@email.com,Ahmedabad,Northeast,Regular,2022-04-12
CUST01283,Customer_1283,customer1283@email.com,Bengaluru,Central,Regular,2022-07-16
CUST01284,Customer_1284,customer1284@email.com,Ahmedabad,South,Budget,2022-09-05
CUST01285,Customer_1285,customer1285@email.com,Chennai,East,Budget,2022-02-24
CUST01286,Customer_1286,customer1286@email.com,Mumbai,East,Premium,2022-05-02
CUST01287,Customer_1287,customer1287@email.com,Kolkata,Central,Regular,2022-07-15
CUST01288,Customer_1288,customer1288@email.com,Chennai,South,Regular,2022-10-20
CUST01289,Customer_1289,customer1289@email.com,Pune,North,Regular,2022-07-03
CUST01290,Customer_1290,customer1290@email.com,Pune,North,Regular,2022-10-22
CUST01291,Customer_1291,customer1291@email.com,Ahmedabad,North,Regular,2022-06-01
CUST01292,Customer_1292,customer1292@email.com,Jaipur,East,Budget,2022-12-25
CUST01293,Customer_1293,customer1293@email.com,Delhi,South,Regular,2022-06-01
CUST01294,Customer_1294,customer1294@email.com,Jaipur,South,Budget,2022-01-12
CUST01295,Customer_1295,customer1295@email.com,Surat,East,Budget,2022-12-04
CUST01296,Customer_1296,customer1296@email.com,Jaipur,North,Premium,2022-07-22
CUST01297,Customer_1297,customer1297@email.com,Surat,North,Regular,2022-05-21
CUST01298,Customer_1298,customer1298@email.com,Surat,Central,Budget,2022-01-05
CUST01299,Customer_1299,customer1299@email.com,Kolkata,Northeast,Budget,2022-10-17
CUST01300,Customer_1300,customer1300@email.com,Mumbai,West,Premium,2022-12-18
